snapshot_timestamp,snapshot_date,snapshot_time,snapshot_hour,snapshot_minute,video_id,video_title,published_at,published_date,published_hour,hours_since_published,days_since_published,current_views,current_likes,current_comments,views_per_hour,views_per_day,duration,url,engagement_rate,like_rate,comment_rate,momentum_score,engagement_per_hour
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,Oe_TfY7GtiI,Sonic In Real Life!!,2025-07-10T19:00:24+00:00,,19,981.77,40.9,10924,317,5,11.13,,14:16,https://www.youtube.com/watch?v=Oe_TfY7GtiI,2.95,2.9,0.05,0.27,0.33
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,OfWJY4mLc3w,Shin Sonic Vs GIANT Shredder!!,2025-08-05T13:00:46+00:00,,13,363.77,15.2,185620,2101,14,510.27,,8:24,https://www.youtube.com/watch?v=OfWJY4mLc3w,1.14,1.13,0.01,31.58,5.81
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,Q94fCtXF6Zk,"Sonic and Shadow VS 9,912,745 Foot Fall!!",2025-08-11T13:01:00+00:00,,13,219.76,9.2,3801,84,2,17.3,,8:43,https://www.youtube.com/watch?v=Q94fCtXF6Zk,2.26,2.21,0.05,1.7,0.39
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,QRsjivVDIXs,Baby Sonic Gets Sick at School!,2025-07-06T13:00:58+00:00,,13,1083.76,45.2,378256,3850,32,349.02,,10:22,https://www.youtube.com/watch?v=QRsjivVDIXs,1.03,1.02,0.01,7.56,3.58
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,Qq4TGFTyJlw,Fake VS REAL Sonic!!,2025-07-13T13:00:49+00:00,,13,915.76,38.2,63354,930,6,69.18,,11:34,https://www.youtube.com/watch?v=Qq4TGFTyJlw,1.48,1.47,0.01,1.77,1.02
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,QtLBAfbS5I4,The Most SATISFYING Shin Sonic Magnet Art!!,2025-07-30T13:00:51+00:00,,13,507.76,21.2,42116,465,4,82.94,,8:17,https://www.youtube.com/watch?v=QtLBAfbS5I4,1.11,1.1,0.01,3.74,0.92
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,R6VS6xH2rDM,REACTING To Amy RUINS Everything!! (Funny Sonic Videos),2025-07-24T13:00:50+00:00,,13,651.76,27.2,9340,179,5,14.33,,8:10,https://www.youtube.com/watch?v=R6VS6xH2rDM,1.97,1.92,0.05,0.51,0.28
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,S70RmJeQQ8Q,REACTING To If Sonic.EXE Was Actually Human!,2025-07-17T13:00:51+00:00,,13,819.76,34.2,99129,2054,33,120.92,,8:21,https://www.youtube.com/watch?v=S70RmJeQQ8Q,2.11,2.07,0.03,3.44,2.55
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,SBZgodX_2xU,Sonic and Shadow VS BIG and Tiny Earths!!,2025-07-05T13:00:52+00:00,,13,1107.76,46.2,8861,201,5,8.0,,8:22,https://www.youtube.com/watch?v=SBZgodX_2xU,2.32,2.27,0.06,0.17,0.19
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,SKJpIJWZdDE,Shadow Slaps Italian Brainrot Tung Tung Tung Sahur To The Moon!,2025-06-01T21:08:12+00:00,,21,1915.64,79.8,12571,643,9,6.56,,0:23,https://www.youtube.com/watch?v=SKJpIJWZdDE,5.19,5.11,0.07,0.08,0.34
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,USJrbGSXyKk,EVERY Sonic Form Out of LEGOS!!,2025-07-31T13:00:52+00:00,,13,483.76,20.2,15432,318,2,31.9,,9:04,https://www.youtube.com/watch?v=USJrbGSXyKk,2.07,2.06,0.01,1.51,0.66
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,VkLJsuaC-6I,REACTING To I Got a Pet Bloodworm!!,2025-08-12T13:01:02+00:00,,13,195.76,8.2,6925,123,5,35.37,,9:32,https://www.youtube.com/watch?v=VkLJsuaC-6I,1.85,1.78,0.07,3.86,0.65
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,VnyEibvxXtM,Shin Sonic Gets Turned Into Play-Doh!!,2025-08-04T13:00:57+00:00,,13,387.76,16.2,68448,816,2,176.52,,10:32,https://www.youtube.com/watch?v=VnyEibvxXtM,1.2,1.19,0.0,10.29,2.11
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,WC9C4uqgnak,Hyper Sonic Vs Dark Shadow!!,2025-06-19T12:53:07+00:00,,12,1491.89,62.2,89610,2080,29,60.06,,9:10,https://www.youtube.com/watch?v=WC9C4uqgnak,2.35,2.32,0.03,0.95,1.41
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,WzJdcB1xw7Y,Sonic Prime Stunts In REAL Life!!,2025-07-16T13:01:04+00:00,,13,843.76,35.2,5488,178,8,6.5,,8:46,https://www.youtube.com/watch?v=WzJdcB1xw7Y,3.39,3.24,0.15,0.18,0.22
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,XaI0rDckzDU,Sonic VS Shadow Power Levels,2025-06-22T11:00:59+00:00,,11,1421.76,59.2,16065,496,14,11.3,,9:04,https://www.youtube.com/watch?v=XaI0rDckzDU,3.17,3.09,0.09,0.19,0.36
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,_9ZGyLOTCzU,REACTING To The MOST SUS Sonic and Amy Animations!!,2025-08-19T13:01:07+00:00,,13,27.76,1.2,9274,129,1,334.09,,8:16,https://www.youtube.com/watch?v=_9ZGyLOTCzU,1.4,1.39,0.01,154.91,4.68
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,_Sme5_9u_sk,Fleetway Super Sonic Vs Sonic EXE!!,2025-06-17T15:01:01+00:00,,15,1537.76,64.1,58763,1063,17,38.21,,8:22,https://www.youtube.com/watch?v=_Sme5_9u_sk,1.84,1.81,0.03,0.59,0.7
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,_uPTBXidQZU,REACTING To Italian Brainrot Vs GIANT Shredder!!,2025-07-20T18:00:34+00:00,,18,742.77,30.9,4029,90,4,5.42,,8:10,https://www.youtube.com/watch?v=_uPTBXidQZU,2.33,2.23,0.1,0.17,0.13
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,anmx1EF2M1k,Sonic Gets TURNED Into ORBEEZ!!,2025-07-01T13:00:08+00:00,,13,1203.78,50.2,31705,338,3,26.34,,8:38,https://www.youtube.com/watch?v=anmx1EF2M1k,1.08,1.07,0.01,0.51,0.28
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,d9BWLZ5PuXg,Hyper Sonic and Super Eggman TEAM UP To Save The World!!,2025-07-05T18:57:20+00:00,,18,1101.82,45.9,11659,423,7,10.58,,10:37,https://www.youtube.com/watch?v=d9BWLZ5PuXg,3.69,3.63,0.06,0.23,0.39
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,dLkWKcSfcss,Sonic Stunts IN REAL LIFE!!,2025-06-18T15:01:07+00:00,,15,1513.76,63.1,104103,2667,19,68.77,,8:36,https://www.youtube.com/watch?v=dLkWKcSfcss,2.58,2.56,0.02,1.07,1.77
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,foBO_kChpqM,REACTING To Spongebob Vs GIANT Shredder!!,2025-07-15T13:01:21+00:00,,13,867.76,36.2,41621,299,8,47.96,,11:27,https://www.youtube.com/watch?v=foBO_kChpqM,0.74,0.72,0.02,1.29,0.35
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,gN08UnQwV2s,The SCARIEST Sonic Animations On The Internet!,2025-07-25T13:01:31+00:00,,13,627.75,26.2,6853,65,1,10.92,,8:17,https://www.youtube.com/watch?v=gN08UnQwV2s,0.96,0.95,0.01,0.4,0.11
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,gdjyAmdbVxE,Baby Sonic Throws Up A Monster!!,2025-08-03T13:01:20+00:00,,13,411.76,17.2,24300,186,2,59.02,,10:06,https://www.youtube.com/watch?v=gdjyAmdbVxE,0.77,0.77,0.01,3.25,0.46
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,i-JVwYZU6Uc,Sonic Becomes EVERY Italian Brainrot  Character!!,2025-06-29T11:46:00+00:00,,11,1253.01,52.2,5661,135,4,4.52,,8:02,https://www.youtube.com/watch?v=i-JVwYZU6Uc,2.46,2.38,0.07,0.08,0.11
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,iynCh82AFX4,Super Sonic.EXE VS Dark Sonic!!,2025-06-16T15:01:13+00:00,,15,1561.76,65.1,110013,2591,59,70.44,,9:38,https://www.youtube.com/watch?v=iynCh82AFX4,2.41,2.36,0.05,1.07,1.7
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,k83fZE7I22I,REACTING To Italian Brainrot But They're All Babies!!,2025-07-29T13:01:32+00:00,,13,531.75,22.2,1901,40,1,3.57,,14:30,https://www.youtube.com/watch?v=k83fZE7I22I,2.16,2.1,0.05,0.15,0.08
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,mQdl6CwSebs,Sonic and Shadow Watch Sonic The Hedgehog 4 Concept Trailers!!,2025-06-23T12:01:32+00:00,,12,1396.75,58.2,19904,568,9,14.25,,8:23,https://www.youtube.com/watch?v=mQdl6CwSebs,2.9,2.85,0.05,0.24,0.41
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,nHEx6UgJbr0,REACTING To IF Sonic was Actually The Bad Guy!!,2025-07-27T13:01:31+00:00,,13,579.75,24.2,2935,98,8,5.06,,9:26,https://www.youtube.com/watch?v=nHEx6UgJbr0,3.61,3.34,0.27,0.2,0.18
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,oxCLQEulVSc,Sonic Finds Bigfoot!,2025-07-27T19:00:41+00:00,,19,573.77,23.9,4097,55,3,7.14,,0:25,https://www.youtube.com/watch?v=oxCLQEulVSc,1.42,1.34,0.07,0.29,0.1
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,qf4GbbvCopw,Sonic Gets Turned Into a Cursed Mini Figure!!,2025-08-18T13:01:26+00:00,,13,51.75,2.2,5630,85,1,108.78,,11:56,https://www.youtube.com/watch?v=qf4GbbvCopw,1.53,1.51,0.02,34.46,1.66
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,rTCZAFX0lfA,Sonic Vs Giant Shark! (JAWS),2025-07-28T13:01:40+00:00,,13,555.75,23.2,6537,92,3,11.76,,8:38,https://www.youtube.com/watch?v=rTCZAFX0lfA,1.45,1.41,0.05,0.49,0.17
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,rnDNrIDsrV4,REACTING To Sonic Murder Mystery!!,2025-08-17T13:01:34+00:00,,13,75.75,3.2,1574,32,1,20.78,,8:35,https://www.youtube.com/watch?v=rnDNrIDsrV4,2.1,2.03,0.06,5.0,0.44
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,rqOkCBNwh1E,Sonic and Shadow Vs Metallix!!,2025-07-12T13:01:37+00:00,,13,939.75,39.2,15433,491,18,16.42,,10:47,https://www.youtube.com/watch?v=rqOkCBNwh1E,3.3,3.18,0.12,0.41,0.54
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,uwAXhA2Nq9Y,101 Ways To Kill Sonic!!,2025-07-10T13:01:54+00:00,,13,987.75,41.2,18285,354,11,18.51,,12:15,https://www.youtube.com/watch?v=uwAXhA2Nq9Y,2.0,1.94,0.06,0.44,0.37
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,wmlDKtE93_0,The Most SATISFYING Sonic and Shadow Pancake Art!!,2025-06-28T21:33:02+00:00,,21,1267.23,52.8,41687,628,62,32.9,,8:02,https://www.youtube.com/watch?v=wmlDKtE93_0,1.66,1.51,0.15,0.61,0.54
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,x1MZl5ffTHI,Super Tails Vs Dark Sonic EXE!!,2025-08-20T13:01:51+00:00,,13,3.75,0.2,373,16,2,99.55,,8:12,https://www.youtube.com/watch?v=x1MZl5ffTHI,4.83,4.29,0.54,86.1,4.8
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,xXqlfaa5Faw,Dark Sonic VS The World!!,2025-06-20T11:01:58+00:00,,11,1469.75,61.2,143806,3806,46,97.84,,9:40,https://www.youtube.com/watch?v=xXqlfaa5Faw,2.68,2.65,0.03,1.57,2.62
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,y3e-5RDvA78,"Italian Brainrot Vs 9,874,895 Feet Fall!!",2025-07-08T21:27:11+00:00,,21,1027.32,42.8,8118,163,3,7.9,,8:07,https://www.youtube.com/watch?v=y3e-5RDvA78,2.04,2.01,0.04,0.18,0.16
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,yK7-k2LtYss,Baby Sonic VS GIANT Robot Spider!!,2025-07-18T13:01:52+00:00,,13,795.75,33.2,33021,257,4,41.5,,8:51,https://www.youtube.com/watch?v=yK7-k2LtYss,0.79,0.78,0.01,1.21,0.33
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,yjSwzw-Umzw,Sonic and Bigfoot Find Aliens!,2025-07-28T19:00:50+00:00,,19,549.76,22.9,3482,59,2,6.33,,0:25,https://www.youtube.com/watch?v=yjSwzw-Umzw,1.75,1.69,0.06,0.26,0.11
2025-08-20T09:46:40.565204,2025-08-20,09:46:40,9,,yp9F9p2NWIk,GIANT Sonic Vs GIANT Pacman Shredder!!,2025-06-24T12:25:05+00:00,,12,1372.36,57.2,21734,319,10,15.84,,8:16,https://www.youtube.com/watch?v=yp9F9p2NWIk,1.51,1.47,0.05,0.27,0.24
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,0FgVkrBOVaY,"Baby Sonic, Shadow, and Amy Get Really Sick at School!!",2025-07-23T13:00:03+00:00,,13,675.85,28.2,88577,1028,9,131.06,,8:31,https://www.youtube.com/watch?v=0FgVkrBOVaY,1.17,1.16,0.01,4.49,1.53
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,0VAIvVsMubg,Dark HYPER Sonic VS Fleetway Super Sonic!!,2025-08-06T13:00:03+00:00,,13,339.85,14.2,3683,94,3,10.84,,8:16,https://www.youtube.com/watch?v=0VAIvVsMubg,2.63,2.55,0.08,0.71,0.29
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,1jQi7c5juKg,Sonic Gets TURNED Into Slime!!,2025-07-22T13:00:03+00:00,,13,699.85,29.2,32794,474,13,46.86,,8:42,https://www.youtube.com/watch?v=1jQi7c5juKg,1.49,1.45,0.04,1.55,0.7
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,1oYaNQV7100,Sonic and Shadow Race EVERYONE!!,2025-07-04T13:00:06+00:00,,13,1131.85,47.2,16792,304,2,14.84,,8:21,https://www.youtube.com/watch?v=1oYaNQV7100,1.82,1.81,0.01,0.31,0.27
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,1rPQFtnG-h4,Sonic Destroys Tung Tung Tung Sahur!,2025-05-31T21:06:36+00:00,,21,1939.74,80.8,21279,1278,19,10.97,,0:21,https://www.youtube.com/watch?v=1rPQFtnG-h4,6.1,6.01,0.09,0.13,0.67
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,2kvBq8C4468,The MOST Satisfying Sonic and Shadow Magnet Art!!,2025-07-02T13:00:10+00:00,,13,1179.84,49.2,90317,1307,10,76.55,,8:26,https://www.youtube.com/watch?v=2kvBq8C4468,1.46,1.45,0.01,1.53,1.12
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,2xA0-4z2v90,Super Sonic vs EVERY Sonic Form!!,2025-07-03T13:00:13+00:00,,13,1155.84,48.2,17947,636,14,15.53,,9:17,https://www.youtube.com/watch?v=2xA0-4z2v90,3.62,3.54,0.08,0.32,0.56
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,4GZdgEnUP68,Baby Sonic Throws Up a Rainbow At School!!,2025-07-11T13:00:09+00:00,,13,963.85,40.2,145392,1256,13,150.85,,10:37,https://www.youtube.com/watch?v=4GZdgEnUP68,0.87,0.86,0.01,3.66,1.32
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,4iCwIZkG53U,101 INSANE Ways Sonic Dies!,2025-08-01T13:00:09+00:00,,13,459.85,19.2,3969,80,3,8.63,,8:42,https://www.youtube.com/watch?v=4iCwIZkG53U,2.09,2.02,0.08,0.43,0.18
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,5Od7R6m53ps,Sonic is Dying!,2025-07-26T13:00:17+00:00,,13,603.84,25.2,7089,163,5,11.74,,9:28,https://www.youtube.com/watch?v=5Od7R6m53ps,2.37,2.3,0.07,0.45,0.28
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,6qSE6EuvHaA,How To Make Shadow Power Up In REAL Life!!,2025-08-16T13:00:17+00:00,,13,99.84,4.2,6378,144,4,63.88,,8:53,https://www.youtube.com/watch?v=6qSE6EuvHaA,2.32,2.26,0.06,12.38,1.48
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,6yi4LgFbb68,Super Sonic VS Super Mario!!,2025-07-09T13:00:12+00:00,,13,1011.84,42.2,12812,362,22,12.66,,13:42,https://www.youtube.com/watch?v=6yi4LgFbb68,3.0,2.83,0.17,0.29,0.38
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,7dA0zPQZkH4,Shadow Gets Turned Into ORBEEZ!!,2025-07-14T13:00:13+00:00,,13,891.84,37.2,23571,364,6,26.43,,10:15,https://www.youtube.com/watch?v=7dA0zPQZkH4,1.57,1.54,0.03,0.69,0.41
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,9Uf6IJWe7hc,Shin Sonic Is Dying!,2025-07-19T13:00:13+00:00,,13,771.84,32.2,27949,286,6,36.21,,15:09,https://www.youtube.com/watch?v=9Uf6IJWe7hc,1.04,1.02,0.02,1.09,0.38
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Brec5YyDhTs,Sonic Has a Crush on FAT Amy Rose!!,2025-07-08T13:00:24+00:00,,13,1035.84,43.2,25922,419,8,25.03,,8:07,https://www.youtube.com/watch?v=Brec5YyDhTs,1.65,1.62,0.03,0.57,0.41
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Etzbcn8iH3M,REACTING To If Sonic Was Actually In Jurassic Park!!,2025-08-02T13:00:34+00:00,,13,435.84,18.2,3279,104,3,7.52,,8:37,https://www.youtube.com/watch?v=Etzbcn8iH3M,3.26,3.17,0.09,0.39,0.25
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,EvMC3_AitQU,Amy Rose X Metal Sonic!?🤯,2025-06-30T12:30:30+00:00,,12,1228.34,51.2,4606,134,9,3.75,,8:08,https://www.youtube.com/watch?v=EvMC3_AitQU,3.1,2.91,0.2,0.07,0.12
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,EwVLhz0SP3E,Dark Super Sonic Vs Sonic EXE The Race!!,2025-06-27T14:46:23+00:00,,14,1298.07,54.1,19289,463,7,14.86,,10:25,https://www.youtube.com/watch?v=EwVLhz0SP3E,2.44,2.4,0.04,0.27,0.36
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Fng-F7bQEpM,REACTING To If Shin Sonic Was Actually REAL!!,2025-08-14T13:00:34+00:00,,13,147.84,6.2,6538,66,0,44.22,,8:55,https://www.youtube.com/watch?v=Fng-F7bQEpM,1.01,1.01,0.0,6.18,0.45
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,GPw1aO25fWk,"Sonic and Shadow Vs 9,918,125 Feet Fall!",2025-07-07T13:00:28+00:00,,13,1059.84,44.2,35000,601,5,33.02,,8:42,https://www.youtube.com/watch?v=GPw1aO25fWk,1.73,1.72,0.01,0.73,0.57
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,GVwKIAPUeLI,REACTING To The MOST REALISTIC Car Crashes!!,2025-08-07T13:00:25+00:00,,13,315.84,13.2,2897,76,0,9.17,,8:17,https://www.youtube.com/watch?v=GVwKIAPUeLI,2.62,2.62,0.0,0.65,0.24
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Gd0lVuLBnlk,GIANT Tornado Vs Shadows House!!,2025-08-10T13:00:33+00:00,,13,243.84,10.2,2690,53,1,11.03,,8:26,https://www.youtube.com/watch?v=Gd0lVuLBnlk,2.01,1.97,0.04,0.99,0.22
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,H_RS316KgVY,Sonic Becomes a Pokémon Master!!,2025-08-13T13:00:27+00:00,,13,171.84,7.2,2076,53,6,12.08,,9:20,https://www.youtube.com/watch?v=H_RS316KgVY,2.84,2.55,0.29,1.48,0.34
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Hq9V0AIlY1U,Shin Sonic VS Sprunki!!,2025-06-25T13:00:35+00:00,,13,1347.84,56.2,8661,198,4,6.43,,8:02,https://www.youtube.com/watch?v=Hq9V0AIlY1U,2.33,2.29,0.05,0.11,0.15
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,HvbHinNCc0A,Super Sonic Vs Super Pacman!!,2025-07-21T13:11:45+00:00,,13,723.65,30.2,4279,86,13,5.91,,8:02,https://www.youtube.com/watch?v=HvbHinNCc0A,2.31,2.01,0.3,0.19,0.14
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,J1LFy-NPu9Y,REACTING To Sonic Breaks Up With Amy!!,2025-08-15T13:00:36+00:00,,13,123.84,5.2,3014,53,2,24.34,,12:37,https://www.youtube.com/watch?v=J1LFy-NPu9Y,1.82,1.76,0.07,3.95,0.44
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,JLfzONH8qyI,Sonic and Shadow Vs Giant Shredder!!,2025-06-21T11:00:38+00:00,,11,1445.84,60.2,124610,1831,11,86.19,,9:27,https://www.youtube.com/watch?v=JLfzONH8qyI,1.48,1.47,0.01,1.41,1.27
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,L-jQO6mUlvU,REACTING To Sonic in First Person!!,2025-07-07T19:13:25+00:00,,19,1053.62,43.9,9908,355,28,9.4,,8:02,https://www.youtube.com/watch?v=L-jQO6mUlvU,3.87,3.58,0.28,0.21,0.36
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,L7nQuU9HPt0,How To Make Sonic Power Up In REAL Life!!,2025-08-09T13:00:40+00:00,,13,267.84,11.2,36824,888,6,137.49,,8:16,https://www.youtube.com/watch?v=L7nQuU9HPt0,2.43,2.41,0.02,11.31,3.34
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,M3OPiJjJ1-M,INSANE Sonic and Shadow LEGO Mech Suits!!,2025-07-20T13:00:38+00:00,,13,747.84,31.2,7782,221,5,10.41,,8:03,https://www.youtube.com/watch?v=M3OPiJjJ1-M,2.9,2.84,0.06,0.32,0.3
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,NESBqLhQ540,REACTING To If Sonic.EXE Was ACTUALLY Real!!,2025-08-08T13:00:50+00:00,,13,291.83,12.2,10834,231,4,37.12,,8:44,https://www.youtube.com/watch?v=NESBqLhQ540,2.17,2.13,0.04,2.82,0.81
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,NWCHt0jCGCM,Hyper Sonic VS Ultra Instinct Goku!!,2025-06-28T11:30:17+00:00,,11,1277.34,53.2,10220,305,7,8.0,,8:34,https://www.youtube.com/watch?v=NWCHt0jCGCM,3.05,2.98,0.07,0.15,0.24
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Oe_TfY7GtiI,Sonic In Real Life!!,2025-07-10T19:00:24+00:00,,19,981.84,40.9,10924,317,5,11.13,,14:16,https://www.youtube.com/watch?v=Oe_TfY7GtiI,2.95,2.9,0.05,0.27,0.33
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,OfWJY4mLc3w,Shin Sonic Vs GIANT Shredder!!,2025-08-05T13:00:46+00:00,,13,363.83,15.2,185652,2101,14,510.26,,8:24,https://www.youtube.com/watch?v=OfWJY4mLc3w,1.14,1.13,0.01,31.58,5.81
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Q94fCtXF6Zk,"Sonic and Shadow VS 9,912,745 Foot Fall!!",2025-08-11T13:01:00+00:00,,13,219.83,9.2,3801,84,2,17.29,,8:43,https://www.youtube.com/watch?v=Q94fCtXF6Zk,2.26,2.21,0.05,1.7,0.39
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,QRsjivVDIXs,Baby Sonic Gets Sick at School!,2025-07-06T13:00:58+00:00,,13,1083.83,45.2,378269,3850,32,349.01,,10:22,https://www.youtube.com/watch?v=QRsjivVDIXs,1.03,1.02,0.01,7.56,3.58
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,Qq4TGFTyJlw,Fake VS REAL Sonic!!,2025-07-13T13:00:49+00:00,,13,915.83,38.2,63354,930,6,69.18,,11:34,https://www.youtube.com/watch?v=Qq4TGFTyJlw,1.48,1.47,0.01,1.77,1.02
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,QtLBAfbS5I4,The Most SATISFYING Shin Sonic Magnet Art!!,2025-07-30T13:00:51+00:00,,13,507.83,21.2,42116,465,4,82.93,,8:17,https://www.youtube.com/watch?v=QtLBAfbS5I4,1.11,1.1,0.01,3.74,0.92
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,R6VS6xH2rDM,REACTING To Amy RUINS Everything!! (Funny Sonic Videos),2025-07-24T13:00:50+00:00,,13,651.83,27.2,9340,179,5,14.33,,8:10,https://www.youtube.com/watch?v=R6VS6xH2rDM,1.97,1.92,0.05,0.51,0.28
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,S70RmJeQQ8Q,REACTING To If Sonic.EXE Was Actually Human!,2025-07-17T13:00:51+00:00,,13,819.83,34.2,99129,2054,33,120.91,,8:21,https://www.youtube.com/watch?v=S70RmJeQQ8Q,2.11,2.07,0.03,3.44,2.55
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,SBZgodX_2xU,Sonic and Shadow VS BIG and Tiny Earths!!,2025-07-05T13:00:52+00:00,,13,1107.83,46.2,8861,201,5,8.0,,8:22,https://www.youtube.com/watch?v=SBZgodX_2xU,2.32,2.27,0.06,0.17,0.19
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,SKJpIJWZdDE,Shadow Slaps Italian Brainrot Tung Tung Tung Sahur To The Moon!,2025-06-01T21:08:12+00:00,,21,1915.71,79.8,12571,643,9,6.56,,0:23,https://www.youtube.com/watch?v=SKJpIJWZdDE,5.19,5.11,0.07,0.08,0.34
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,USJrbGSXyKk,EVERY Sonic Form Out of LEGOS!!,2025-07-31T13:00:52+00:00,,13,483.83,20.2,15432,318,2,31.9,,9:04,https://www.youtube.com/watch?v=USJrbGSXyKk,2.07,2.06,0.01,1.51,0.66
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,VkLJsuaC-6I,REACTING To I Got a Pet Bloodworm!!,2025-08-12T13:01:02+00:00,,13,195.83,8.2,6925,123,5,35.36,,9:32,https://www.youtube.com/watch?v=VkLJsuaC-6I,1.85,1.78,0.07,3.86,0.65
2025-08-20T09:50:51.488657,2025-08-20,09:50:51,9,,VnyEibvxXtM,Shin Sonic Gets Turned Into Play-Doh!!,2025-08-04T13:00:57+00:00,,13,387.83,16.2,68450,816,2,176.49,,10:32,https://www.youtube.com/watch?v=VnyEibvxXtM,1.2,1.19,0.0,10.29,2.11
